
CondaError: Run 'conda init' before 'conda activate'

[GPU 0] Subsets 1-4 (4 tasks)

>>>>>>>>>> [GPU 0] (1/4) actions-zzid2-zb1hq-fsod-amih <<<<<<<<<<
/home/chenzhigang/anaconda3/envs/sam3/lib/python3.12/site-packages/torch/backends/__init__.py:46: UserWarning: Please use the new API settings to control TF32 behavior, such as torch.backends.cudnn.conv.fp32_precision = 'tf32' or torch.backends.cuda.matmul.fp32_precision = 'ieee'. Old settings, e.g, torch.backends.cuda.matmul.allow_tf32 = True, torch.backends.cudnn.allow_tf32 = True, allowTF32CuDNN() and allowTF32CuBLAS() will be deprecated after Pytorch 2.9. Please see https://pytorch.org/docs/main/notes/cuda.html#tensorfloat-32-tf32-on-ampere-and-later-devices (Triggered internally at /pytorch/aten/src/ATen/Context.cpp:80.)
  self.setter(val)
17:39:43 [INFO] ============================================================
17:39:43 [INFO] RF20VL Few-Shot Object Detection — Inference
17:39:43 [INFO] ============================================================
17:39:43 [INFO] Arguments: {'data_path': './data', 'split': 'test', 'subset': 'actions-zzid2-zb1hq-fsod-amih', 'device': 'cuda', 'nms_iou': 0.8, 'output_json': None, 'debug': False, 'no_vis': False}
17:39:43 [INFO] Loading Sam3Segmenter on cuda ...
17:40:08 [INFO] Model loaded in 25.10 s
17:40:08 [INFO] Found 1 subset(s): ['actions-zzid2-zb1hq-fsod-amih']
17:40:08 [INFO] Dataset loaded: subset=actions-zzid2-zb1hq-fsod-amih, samples=726, categories={1: 'Attack', 2: 'Block', 3: 'Defense', 4: 'Serve', 5: 'Set', 6: 'ball'} (0.21 s)
17:40:16 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 1/726 | category=Attack | supports=10 | candidates=28 | visual=30 tv=25 text=0 | 7.01 s
17:54:18 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 151/726 | category=Block | supports=8 | candidates=13 | visual=14 tv=13 text=0 | 4.68 s
17:54:23 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 152/726 | category=Block | supports=8 | candidates=20 | visual=18 tv=18 text=0 | 5.12 s
17:54:28 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 153/726 | category=Block | supports=8 | candidates=17 | visual=19 tv=19 text=0 | 4.82 s
17:54:33 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 154/726 | category=Block | supports=8 | candidates=19 | visual=22 tv=23 text=0 | 4.97 s
17:54:38 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 155/726 | category=Block | supports=8 | candidates=23 | visual=20 tv=20 text=0 | 5.26 s
17:54:44 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 156/726 | category=Block | supports=8 | candidates=17 | visual=19 tv=18 text=0 | 5.00 s
17:54:49 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 157/726 | category=Block | supports=8 | candidates=21 | visual=21 tv=21 text=0 | 5.26 s
17:54:54 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 158/726 | category=Block | supports=8 | candidates=13 | visual=12 tv=12 text=0 | 4.66 s
17:54:59 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 159/726 | category=Block | supports=8 | candidates=21 | visual=25 tv=25 text=0 | 5.12 s
17:55:04 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 160/726 | category=Block | supports=8 | candidates=15 | visual=16 tv=16 text=0 | 4.82 s
17:55:09 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 161/726 | category=Block | supports=8 | candidates=15 | visual=15 tv=15 text=0 | 4.80 s
17:55:14 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 162/726 | category=Block | supports=8 | candidates=15 | visual=14 tv=14 text=0 | 4.68 s
17:55:19 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 163/726 | category=Block | supports=8 | candidates=19 | visual=19 tv=18 text=0 | 5.10 s
17:55:24 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 164/726 | category=Block | supports=8 | candidates=18 | visual=22 tv=24 text=0 | 5.04 s
17:55:30 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 165/726 | category=Block | supports=8 | candidates=23 | visual=23 tv=23 text=0 | 5.41 s
17:55:35 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 166/726 | category=Block | supports=8 | candidates=15 | visual=15 tv=15 text=0 | 4.83 s
17:55:40 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 167/726 | category=Block | supports=8 | candidates=12 | visual=12 tv=12 text=0 | 4.59 s
17:55:45 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 168/726 | category=Block | supports=8 | candidates=14 | visual=17 tv=15 text=0 | 4.73 s
17:55:50 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 169/726 | category=Block | supports=8 | candidates=23 | visual=31 tv=30 text=0 | 5.42 s
17:55:55 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 170/726 | category=Block | supports=8 | candidates=18 | visual=20 tv=18 text=0 | 5.06 s
17:56:00 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 171/726 | category=Block | supports=8 | candidates=14 | visual=17 tv=15 text=0 | 4.74 s
17:56:05 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 172/726 | category=Block | supports=8 | candidates=15 | visual=16 tv=16 text=0 | 4.68 s
17:56:10 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 173/726 | category=Block | supports=8 | candidates=13 | visual=13 tv=13 text=0 | 4.67 s
17:56:15 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 174/726 | category=Block | supports=8 | candidates=15 | visual=19 tv=19 text=0 | 4.83 s
17:56:20 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 175/726 | category=Block | supports=8 | candidates=17 | visual=17 tv=17 text=0 | 4.97 s
17:56:25 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 176/726 | category=Block | supports=8 | candidates=17 | visual=19 tv=19 text=0 | 4.98 s
17:56:30 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 177/726 | category=Block | supports=8 | candidates=18 | visual=20 tv=19 text=0 | 5.04 s
17:56:35 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 178/726 | category=Block | supports=8 | candidates=15 | visual=16 tv=16 text=0 | 4.81 s
17:56:40 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 179/726 | category=Block | supports=8 | candidates=14 | visual=15 tv=15 text=0 | 4.74 s
17:56:46 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 180/726 | category=Block | supports=8 | candidates=22 | visual=26 tv=24 text=0 | 5.35 s
17:56:50 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 181/726 | category=Block | supports=8 | candidates=11 | visual=12 tv=13 text=0 | 4.38 s
17:56:56 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 182/726 | category=Block | supports=8 | candidates=21 | visual=23 tv=23 text=0 | 5.25 s
17:57:01 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 183/726 | category=Block | supports=8 | candidates=14 | visual=13 tv=14 text=0 | 4.60 s
17:57:06 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 184/726 | category=Block | supports=8 | candidates=20 | visual=21 tv=21 text=0 | 5.22 s
17:57:11 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 185/726 | category=Block | supports=8 | candidates=19 | visual=23 tv=20 text=0 | 5.11 s
17:57:16 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 186/726 | category=Block | supports=8 | candidates=16 | visual=18 tv=18 text=0 | 4.74 s
17:57:21 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 187/726 | category=Block | supports=8 | candidates=16 | visual=19 tv=18 text=0 | 4.88 s
17:57:26 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 188/726 | category=Block | supports=8 | candidates=15 | visual=15 tv=15 text=0 | 4.81 s
17:57:33 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 189/726 | category=Defense | supports=10 | candidates=27 | visual=18 tv=15 text=0 | 6.26 s
17:57:40 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 190/726 | category=Defense | supports=10 | candidates=42 | visual=32 tv=28 text=0 | 7.40 s
17:57:47 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 191/726 | category=Defense | supports=10 | candidates=30 | visual=16 tv=16 text=0 | 6.47 s
17:57:54 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 192/726 | category=Defense | supports=10 | candidates=31 | visual=18 tv=18 text=0 | 6.65 s
17:58:01 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 193/726 | category=Defense | supports=10 | candidates=37 | visual=20 tv=20 text=0 | 7.09 s
17:58:08 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 194/726 | category=Defense | supports=10 | candidates=28 | visual=15 tv=14 text=0 | 6.33 s
17:58:15 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 195/726 | category=Defense | supports=10 | candidates=30 | visual=17 tv=17 text=0 | 6.46 s
17:58:22 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 196/726 | category=Defense | supports=10 | candidates=31 | visual=16 tv=16 text=0 | 6.51 s
17:58:28 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 197/726 | category=Defense | supports=10 | candidates=28 | visual=19 tv=18 text=0 | 6.29 s
17:58:36 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 198/726 | category=Defense | supports=10 | candidates=41 | visual=21 tv=21 text=0 | 7.24 s
17:58:42 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 199/726 | category=Defense | supports=10 | candidates=26 | visual=15 tv=15 text=0 | 6.16 s
17:58:48 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 200/726 | category=Defense | supports=10 | candidates=19 | visual=13 tv=11 text=0 | 5.68 s
17:58:55 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 201/726 | category=Defense | supports=10 | candidates=29 | visual=17 tv=16 text=0 | 6.39 s
17:59:02 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 202/726 | category=Defense | supports=10 | candidates=32 | visual=21 tv=21 text=0 | 6.66 s
17:59:08 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 203/726 | category=Defense | supports=10 | candidates=25 | visual=20 tv=19 text=0 | 6.18 s
17:59:15 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 204/726 | category=Defense | supports=10 | candidates=34 | visual=19 tv=18 text=0 | 6.87 s
17:59:23 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 205/726 | category=Defense | supports=10 | candidates=39 | visual=42 tv=32 text=0 | 7.26 s
17:59:30 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 206/726 | category=Defense | supports=10 | candidates=34 | visual=18 tv=18 text=0 | 6.82 s
17:59:37 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 207/726 | category=Defense | supports=10 | candidates=28 | visual=19 tv=19 text=0 | 6.38 s
17:59:43 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 208/726 | category=Defense | supports=10 | candidates=26 | visual=16 tv=16 text=0 | 6.26 s
17:59:49 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 209/726 | category=Defense | supports=10 | candidates=24 | visual=14 tv=14 text=0 | 6.03 s
17:59:56 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 210/726 | category=Defense | supports=10 | candidates=28 | visual=18 tv=17 text=0 | 6.33 s
18:00:03 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 211/726 | category=Defense | supports=10 | candidates=30 | visual=16 tv=16 text=0 | 6.48 s
18:00:10 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 212/726 | category=Defense | supports=10 | candidates=31 | visual=18 tv=18 text=0 | 6.53 s
18:00:18 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 213/726 | category=Defense | supports=10 | candidates=46 | visual=30 tv=26 text=0 | 7.65 s
18:00:25 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 214/726 | category=Defense | supports=10 | candidates=39 | visual=23 tv=22 text=0 | 7.13 s
18:00:31 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 215/726 | category=Defense | supports=10 | candidates=21 | visual=14 tv=13 text=0 | 5.80 s
18:00:38 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 216/726 | category=Defense | supports=10 | candidates=35 | visual=24 tv=22 text=0 | 6.82 s
18:00:45 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 217/726 | category=Defense | supports=10 | candidates=35 | visual=23 tv=23 text=0 | 6.81 s
18:00:52 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 218/726 | category=Defense | supports=10 | candidates=29 | visual=21 tv=17 text=0 | 6.36 s
18:00:59 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 219/726 | category=Defense | supports=10 | candidates=28 | visual=14 tv=14 text=0 | 6.31 s
18:01:06 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 220/726 | category=Defense | supports=10 | candidates=35 | visual=45 tv=33 text=0 | 6.87 s
18:01:13 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 221/726 | category=Defense | supports=10 | candidates=32 | visual=17 tv=17 text=0 | 6.69 s
18:01:20 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 222/726 | category=Defense | supports=10 | candidates=32 | visual=21 tv=20 text=0 | 6.61 s
18:01:26 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 223/726 | category=Defense | supports=10 | candidates=24 | visual=14 tv=14 text=0 | 6.02 s
18:01:33 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 224/726 | category=Defense | supports=10 | candidates=37 | visual=31 tv=23 text=0 | 6.99 s
18:01:40 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 225/726 | category=Defense | supports=10 | candidates=36 | visual=23 tv=19 text=0 | 6.91 s
18:01:47 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 226/726 | category=Defense | supports=10 | candidates=29 | visual=16 tv=15 text=0 | 6.38 s
18:01:54 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 227/726 | category=Defense | supports=10 | candidates=31 | visual=23 tv=23 text=0 | 6.54 s
18:02:01 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 228/726 | category=Defense | supports=10 | candidates=31 | visual=25 tv=23 text=0 | 6.53 s
18:02:07 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 229/726 | category=Defense | supports=10 | candidates=26 | visual=18 tv=15 text=0 | 6.18 s
18:02:15 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 230/726 | category=Defense | supports=10 | candidates=42 | visual=35 tv=29 text=0 | 7.35 s
18:02:21 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 231/726 | category=Defense | supports=10 | candidates=28 | visual=16 tv=15 text=0 | 6.30 s
18:02:28 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 232/726 | category=Defense | supports=10 | candidates=25 | visual=21 tv=18 text=0 | 6.08 s
18:02:35 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 233/726 | category=Defense | supports=10 | candidates=41 | visual=28 tv=25 text=0 | 7.27 s
18:02:42 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 234/726 | category=Defense | supports=10 | candidates=27 | visual=14 tv=14 text=0 | 6.25 s
18:02:48 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 235/726 | category=Defense | supports=10 | candidates=27 | visual=15 tv=14 text=0 | 6.31 s
18:02:55 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 236/726 | category=Defense | supports=10 | candidates=33 | visual=18 tv=17 text=0 | 6.84 s
18:03:02 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 237/726 | category=Defense | supports=10 | candidates=27 | visual=14 tv=14 text=0 | 6.29 s
18:03:09 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 238/726 | category=Defense | supports=10 | candidates=36 | visual=41 tv=26 text=0 | 6.95 s
18:03:16 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 239/726 | category=Defense | supports=10 | candidates=24 | visual=14 tv=13 text=0 | 6.02 s
18:03:22 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 240/726 | category=Defense | supports=10 | candidates=31 | visual=21 tv=18 text=0 | 6.54 s
18:03:29 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 241/726 | category=Defense | supports=10 | candidates=31 | visual=17 tv=16 text=0 | 6.54 s
18:03:36 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 242/726 | category=Defense | supports=10 | candidates=30 | visual=17 tv=15 text=0 | 6.47 s
18:03:42 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 243/726 | category=Defense | supports=10 | candidates=26 | visual=18 tv=18 text=0 | 6.16 s
18:03:50 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 244/726 | category=Defense | supports=10 | candidates=40 | visual=31 tv=29 text=0 | 7.22 s
18:03:57 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 245/726 | category=Defense | supports=10 | candidates=34 | visual=19 tv=19 text=0 | 6.77 s
18:04:04 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 246/726 | category=Defense | supports=10 | candidates=33 | visual=19 tv=19 text=0 | 6.71 s
18:04:11 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 247/726 | category=Defense | supports=10 | candidates=27 | visual=20 tv=18 text=0 | 6.22 s
18:04:18 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 248/726 | category=Defense | supports=10 | candidates=37 | visual=29 tv=25 text=0 | 6.98 s
18:04:25 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 249/726 | category=Defense | supports=10 | candidates=32 | visual=20 tv=18 text=0 | 6.62 s
18:04:32 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 250/726 | category=Defense | supports=10 | candidates=33 | visual=21 tv=19 text=0 | 6.68 s
18:04:39 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 251/726 | category=Defense | supports=10 | candidates=37 | visual=22 tv=22 text=0 | 7.11 s
18:04:46 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 252/726 | category=Defense | supports=10 | candidates=32 | visual=20 tv=18 text=0 | 6.71 s
18:04:53 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 253/726 | category=Defense | supports=10 | candidates=26 | visual=19 tv=15 text=0 | 6.26 s
18:05:00 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 254/726 | category=Defense | supports=10 | candidates=33 | visual=18 tv=18 text=0 | 6.78 s
18:05:06 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 255/726 | category=Defense | supports=10 | candidates=28 | visual=20 tv=18 text=0 | 6.43 s
18:05:14 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 256/726 | category=Defense | supports=10 | candidates=44 | visual=31 tv=31 text=0 | 7.59 s
18:05:22 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 257/726 | category=Defense | supports=10 | candidates=46 | visual=35 tv=34 text=0 | 7.77 s
18:05:29 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 258/726 | category=Defense | supports=10 | candidates=28 | visual=16 tv=15 text=0 | 6.33 s
18:05:37 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 259/726 | category=Defense | supports=10 | candidates=43 | visual=30 tv=26 text=0 | 7.46 s
18:05:43 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 260/726 | category=Defense | supports=10 | candidates=23 | visual=17 tv=17 text=0 | 5.98 s
18:05:49 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 261/726 | category=Defense | supports=10 | candidates=19 | visual=13 tv=12 text=0 | 5.69 s
18:05:56 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 262/726 | category=Defense | supports=10 | candidates=31 | visual=23 tv=21 text=0 | 6.62 s
18:06:03 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 263/726 | category=Defense | supports=10 | candidates=27 | visual=17 tv=15 text=0 | 6.30 s
18:06:09 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 264/726 | category=Defense | supports=10 | candidates=28 | visual=18 tv=16 text=0 | 6.40 s
18:06:17 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 265/726 | category=Defense | supports=10 | candidates=38 | visual=30 tv=30 text=0 | 7.09 s
18:06:24 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 266/726 | category=Defense | supports=10 | candidates=41 | visual=29 tv=27 text=0 | 7.32 s
18:06:32 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 267/726 | category=Defense | supports=10 | candidates=37 | visual=23 tv=22 text=0 | 7.00 s
18:06:38 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 268/726 | category=Defense | supports=10 | candidates=27 | visual=15 tv=14 text=0 | 6.25 s
18:06:46 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 269/726 | category=Defense | supports=10 | candidates=39 | visual=38 tv=31 text=0 | 7.19 s
18:06:54 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 270/726 | category=Defense | supports=10 | candidates=45 | visual=29 tv=26 text=0 | 7.66 s
18:07:00 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 271/726 | category=Defense | supports=10 | candidates=25 | visual=15 tv=15 text=0 | 6.12 s
18:07:07 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 272/726 | category=Defense | supports=10 | candidates=30 | visual=16 tv=15 text=0 | 6.47 s
18:07:13 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 273/726 | category=Defense | supports=10 | candidates=27 | visual=14 tv=14 text=0 | 6.27 s
18:07:20 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 274/726 | category=Defense | supports=10 | candidates=29 | visual=28 tv=26 text=0 | 6.39 s
18:07:26 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 275/726 | category=Serve | supports=10 | candidates=16 | visual=17 tv=17 text=0 | 5.41 s
18:07:32 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 276/726 | category=Serve | supports=10 | candidates=19 | visual=22 tv=21 text=0 | 5.62 s
18:07:37 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 277/726 | category=Serve | supports=10 | candidates=11 | visual=11 tv=11 text=0 | 5.11 s
18:07:43 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 278/726 | category=Serve | supports=10 | candidates=18 | visual=19 tv=19 text=0 | 5.63 s
18:07:49 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 279/726 | category=Serve | supports=10 | candidates=16 | visual=18 tv=16 text=0 | 5.41 s
18:07:54 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 280/726 | category=Serve | supports=10 | candidates=16 | visual=18 tv=17 text=0 | 5.42 s
18:08:00 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 281/726 | category=Serve | supports=10 | candidates=14 | visual=19 tv=18 text=0 | 5.26 s
18:08:06 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 282/726 | category=Serve | supports=10 | candidates=12 | visual=13 tv=12 text=0 | 5.19 s
18:08:11 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 283/726 | category=Serve | supports=10 | candidates=17 | visual=19 tv=19 text=0 | 5.49 s
18:08:17 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 284/726 | category=Serve | supports=10 | candidates=14 | visual=15 tv=14 text=0 | 5.35 s
18:08:23 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 285/726 | category=Serve | supports=10 | candidates=17 | visual=18 tv=17 text=0 | 5.49 s
18:08:28 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 286/726 | category=Serve | supports=10 | candidates=10 | visual=11 tv=11 text=0 | 5.04 s
18:08:34 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 287/726 | category=Serve | supports=10 | candidates=15 | visual=25 tv=17 text=0 | 5.36 s
18:08:40 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 288/726 | category=Serve | supports=10 | candidates=20 | visual=28 tv=27 text=0 | 5.72 s
18:08:46 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 289/726 | category=Serve | supports=10 | candidates=14 | visual=14 tv=14 text=0 | 5.34 s
18:08:51 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 290/726 | category=Serve | supports=10 | candidates=11 | visual=11 tv=10 text=0 | 5.14 s
18:08:57 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 291/726 | category=Serve | supports=10 | candidates=16 | visual=16 tv=16 text=0 | 5.49 s
18:09:02 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 292/726 | category=Serve | supports=10 | candidates=12 | visual=16 tv=14 text=0 | 5.21 s
18:09:08 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 293/726 | category=Serve | supports=10 | candidates=16 | visual=14 tv=14 text=0 | 5.41 s
18:09:14 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 294/726 | category=Serve | supports=10 | candidates=13 | visual=14 tv=13 text=0 | 5.26 s
18:09:19 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 295/726 | category=Serve | supports=10 | candidates=13 | visual=14 tv=13 text=0 | 5.26 s
18:09:25 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 296/726 | category=Serve | supports=10 | candidates=19 | visual=19 tv=19 text=0 | 5.63 s
18:09:31 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 297/726 | category=Serve | supports=10 | candidates=12 | visual=13 tv=13 text=0 | 5.10 s
18:09:37 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 298/726 | category=Serve | supports=10 | candidates=20 | visual=21 tv=19 text=0 | 5.71 s
18:09:42 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 299/726 | category=Serve | supports=10 | candidates=12 | visual=11 tv=11 text=0 | 5.20 s
18:09:47 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 300/726 | category=Serve | supports=10 | candidates=9 | visual=9 tv=9 text=0 | 4.97 s
18:09:53 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 301/726 | category=Serve | supports=10 | candidates=17 | visual=20 tv=20 text=0 | 5.49 s
18:09:59 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 302/726 | category=Serve | supports=10 | candidates=13 | visual=22 tv=16 text=0 | 5.20 s
18:10:04 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 303/726 | category=Serve | supports=10 | candidates=15 | visual=16 tv=16 text=0 | 5.33 s
18:10:10 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 304/726 | category=Serve | supports=10 | candidates=22 | visual=25 tv=25 text=0 | 5.86 s
18:10:17 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 305/726 | category=Serve | supports=10 | candidates=23 | visual=26 tv=24 text=0 | 5.94 s
18:10:22 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 306/726 | category=Serve | supports=10 | candidates=15 | visual=15 tv=15 text=0 | 5.32 s
18:10:28 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 307/726 | category=Serve | supports=10 | candidates=14 | visual=16 tv=15 text=0 | 5.34 s
18:10:34 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 308/726 | category=Serve | supports=10 | candidates=13 | visual=14 tv=13 text=0 | 5.25 s
18:10:39 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 309/726 | category=Serve | supports=10 | candidates=18 | visual=20 tv=19 text=0 | 5.55 s
18:10:45 [INFO] [actions-zzid2-zb1hq-fsod-amih] sample 310/726 | category=Serve | supports=10 | candidates=20 | visual=27 tv=24 text=0 | 5.70 s
